content,reviewCreatedVersion,score,cleaned_content
"pelayanan CS nya jelek. lebih baik CS Robotnya. kendala akun saya tdk bisa transfer ke Akun Bank tidak ada solusi, meski sudah tunggu 6x24 jam",2.120.1,1,"pelayanan cs nya jelek. lebih baik cs robotnya. kendala akun saya tdk bisa transfer ke akun bank tidak ada solusi, meski sudah tunggu 6x24 jam"
saya sangat puas menggunakan aplikasi dana,2.120.1,5,saya sangat puas menggunakan aplikasi dana
Baik apk nya dan cepat,2.119.0,5,baik apk nya dan cepat
semoga semakin mantap dan amanah,2.120.1,5,semoga semakin mantap dan amanah
"sudah menjadi pelanggan dalam kurun waktu 2 th, sampai saat ini , dan selalu bertransaksi aktif., tetapi selalu di beri harapan palsu untuk bisa menggunakan fitur dana cicil",2.121.0,1,"sudah menjadi pelanggan dalam kurun waktu 2 th, sampai saat ini , dan selalu bertransaksi aktif., tetapi selalu di beri harapan palsu untuk bisa menggunakan fitur dana cicil"
"Limit habis harus update akun ke premium. Proses update akun memerlukan waktu 2 hari, saldo gabisa di pindah selama akun belum menjadi premium. Padahal butuh transaksi urgent, mana gabisa tarik tunai. Sekelas dana harusnya gausah ribet untuk proses update akun",2.120.1,1,"limit habis harus update akun ke premium. proses update akun memerlukan waktu 2 hari, saldo gabisa di pindah selama akun belum menjadi premium. padahal butuh transaksi urgent, mana gabisa tarik tunai. sekelas dana harusnya gausah ribet untuk proses update akun"
dan ciicl ga bisa 😟😣,2.120.1,5,dan ciicl ga bisa
ga becus dana sekarang mah banyak saldo orang hilang tiba tiba..payahh,2.120.1,1,ga becus dana sekarang mah banyak saldo orang hilang tiba tiba..payahh
"apk gak guna,kenapa login mesti kode otp udah tau gua kehilangan hp sama kartu,email lupa,malah di persulit login nya,inilah itulah,cs Diana juga sama ajah gak guna jawaban nya itu² aja,gua sebagai rakyat kecil 2 JT itu berarti",2.120.1,1,"apk gak guna,kenapa login mesti kode otp udah tau gua kehilangan hp sama kartu,email lupa,malah di persulit login nya,inilah itulah,cs diana juga sama ajah gak guna jawaban nya itu aja,gua sebagai rakyat kecil 2 jt itu berarti"
saya ingin ada fitur dana cicil,2.120.1,5,saya ingin ada fitur dana cicil
tolong munculin fitur dana cicil saya,2.120.1,5,tolong munculin fitur dana cicil saya
"gila,saya transfer uang dari dana ke bank lain sudah lebih dari 24 jam suruh nunggu,ujung ujungnya proses ada kendala,saldo dana ga balik..gimana penyelesaiannya? suruh hubungi diana? sudah! jawabannya ga jauh beda,ttep suruh nunggu juga! mau sampai kapan ini,tolong lah jangan buat pengguna kecewa",2.119.0,1,"gila,saya transfer uang dari dana ke bank lain sudah lebih dari 24 jam suruh nunggu,ujung ujungnya proses ada kendala,saldo dana ga balik..gimana penyelesaiannya? suruh hubungi diana? sudah! jawabannya ga jauh beda,ttep suruh nunggu juga! mau sampai kapan ini,tolong lah jangan buat pengguna kecewa"
tolong vitur dana cicil nya di kasih,2.120.1,5,tolong vitur dana cicil nya di kasih
sangat puas dengan aplikasinya,2.120.1,5,sangat puas dengan aplikasinya
"sebaiknya verifikasi melalu WhatsApp, karna kebanyakan nomor handphone sudah tidak terpakai",2.120.1,4,"sebaiknya verifikasi melalu whatsapp, karna kebanyakan nomor handphone sudah tidak terpakai"
dana cicil saya tidak tersedia,2.120.1,5,dana cicil saya tidak tersedia
apk sangat membantu sekali,2.120.1,5,apk sangat membantu sekali
sangat cocok untuk saya bg,2.119.0,5,sangat cocok untuk saya bg
saya punya cicilan dan telat bayar 90 hari dan saya sudah melunasi nya tetapi kenapa sekarang limit dana cicil saya menjadi 0?,2.120.1,1,saya punya cicilan dan telat bayar 90 hari dan saya sudah melunasi nya tetapi kenapa sekarang limit dana cicil saya menjadi 0?
customer service untuk penanganan penipuan/kesalahan transfer/qris tidak ada hasil dan tidak terlihat ada tindakan apapun,2.120.1,3,customer service untuk penanganan penipuan kesalahan transfer qris tidak ada hasil dan tidak terlihat ada tindakan apapun
"saya wilda ningsih “Akun saya dibobol, ada transaksi tidak saya lakukan. Mohon segera blokir akun saya.” terimakasih",2.119.0,5,"saya wilda ningsih akun saya dibobol, ada transaksi tidak saya lakukan. mohon segera blokir akun saya. terimakasih"
bagus ga ada potongan,2.120.1,5,bagus ga ada potongan
transaksi jadi lebih mudah,2.120.1,5,transaksi jadi lebih mudah
sangat membantuk ...terimakasih dana,2.120.1,5,sangat membantuk ...terimakasih dana
mana saldoku 17.990 udh 2 hari udh melapor bukannya di proses malah di diamkan,2.119.0,1,mana saldoku 17.990 udh 2 hari udh melapor bukannya di proses malah di diamkan
ka saya kebobolan sampai 300 ribu lebih tpi sampai sekarang blm ada penyeleseian katanya harus urus sendiri gmn nh,2.119.0,5,ka saya kebobolan sampai 300 ribu lebih tpi sampai sekarang blm ada penyeleseian katanya harus urus sendiri gmn nh
sangat membantu klo krim uang sgt mudah,2.120.1,5,sangat membantu klo krim uang sgt mudah
"pihak dana tidak merespon bantuan saat kena kendalan, aplikasi dana tidak aman cs tidak bisa membantu",2.120.1,1,"pihak dana tidak merespon bantuan saat kena kendalan, aplikasi dana tidak aman cs tidak bisa membantu"
saldo saya tiba2 hilang. dia bilang ada dugaan penipuan. trus dengan adanya dugaan penipuan dia bisa ambil saldo se enaknya. memang di luar nalar sih ini dana parah banget,2.119.0,1,saldo saya tiba2 hilang. dia bilang ada dugaan penipuan. trus dengan adanya dugaan penipuan dia bisa ambil saldo se enaknya. memang di luar nalar sih ini dana parah banget
mempermudah transaksi di manapun dan kapanpun,2.120.1,5,mempermudah transaksi di manapun dan kapanpun
"emng aplikasi taik, di suruh nunggu selama 1 bulan DA 1 bulan gak muncul juga fitur dana cicil nya",2.120.1,1,"emng aplikasi taik, di suruh nunggu selama 1 bulan da 1 bulan gak muncul juga fitur dana cicil nya"
keamanan nya kurang memadai,2.120.1,1,keamanan nya kurang memadai
aplikasi nya tidak aman 500 ribu hilang lenyap padahal nggak melakukan transaksi apa apa jangan di download ini dana tidak Aman,2.119.0,1,aplikasi nya tidak aman 500 ribu hilang lenyap padahal nggak melakukan transaksi apa apa jangan di download ini dana tidak aman
"jelek bgt woy,aku mau login udah jelas"" aku Deket banget sama wifi nomernya udah bener juga,muncul terus tu jaringan kamu bla bla kenapa ribet banget sih padahal mau login Lo mana ngebug"" terus ga recomend sih bye",2.120.1,1,"jelek bgt woy,aku mau login udah jelas aku deket banget sama wifi nomernya udah bener juga,muncul terus tu jaringan kamu bla bla kenapa ribet banget sih padahal mau login lo mana ngebug terus ga recomend sih bye"
Sangat bermanfaat dan mudah untuk di jalankan pokoknya rekom banget apk ini!,2.119.0,5,sangat bermanfaat dan mudah untuk di jalankan pokoknya rekom banget apk ini!
hati hati kalian kalau mau beli kouta aplikasi ini kayak aplikasi scam atau nipu,2.120.1,1,hati hati kalian kalau mau beli kouta aplikasi ini kayak aplikasi scam atau nipu
aplikasinya sangat berguna banget buat makai pembayaran,2.119.0,5,aplikasinya sangat berguna banget buat makai pembayaran
"min saya pengguna dana premium udah lama, tolong limit dana cicilnya di naikin dong padahal saya bayarnya ga pernah telat masa cuma dikasih limit 200 ribu terus",2.120.1,5,"min saya pengguna dana premium udah lama, tolong limit dana cicilnya di naikin dong padahal saya bayarnya ga pernah telat masa cuma dikasih limit 200 ribu terus"
Terbaik Dana semakin terbaik untuk kita semua,2.120.1,1,terbaik dana semakin terbaik untuk kita semua
"GILAKKK BANGET, gw baru donwload apk mya, nah pas mau up ke premium langsung BISAAA best banget sih ini... ga kaya apk sebelah... pokoknya dana BEST LAH keamanan nya di ketatin lagi yaaa",2.120.1,5,"gilakkk banget, gw baru donwload apk mya, nah pas mau up ke premium langsung bisaaa best banget sih ini... ga kaya apk sebelah... pokoknya dana best lah keamanan nya di ketatin lagi yaaa"
taik benar dana cicil saya masak tak biaa di gunakan,2.120.1,1,taik benar dana cicil saya masak tak biaa di gunakan
Kenapa saya ngak bisa login,2.120.1,2,kenapa saya ngak bisa login
saya tidak punya pitur dana cicil 😭😭😭,2.120.1,1,saya tidak punya pitur dana cicil
"dana sangat istimewa, saya baru mulai bergabung.",2.120.1,5,"dana sangat istimewa, saya baru mulai bergabung."
adai didana saya ada fiktur dana cicil,2.120.1,5,adai didana saya ada fiktur dana cicil
"repottt banget ni apk, harus gini gitu percuma kalo ada saldo tapi saldo nya buat TF"" gabisa",2.120.1,1,"repottt banget ni apk, harus gini gitu percuma kalo ada saldo tapi saldo nya buat tf gabisa"
Tidak ada opsi penghapusan di riwayat transaksi apabila ada yang mencoba mengiming-imingi transfer 10 juta melalui tiktok dan di suruh hubungi via wa untuk di transfer via dana. Seharusnya ditambahkan di aplikasi kalau minimal saldo berapapun bisa transfer dan hati-hati terhadap penipuan apabila mewajibkannya untuk mengisi saldo.,2.120.1,3,tidak ada opsi penghapusan di riwayat transaksi apabila ada yang mencoba mengiming imingi transfer 10 juta melalui tiktok dan di suruh hubungi via wa untuk di transfer via dana. seharusnya ditambahkan di aplikasi kalau minimal saldo berapapun bisa transfer dan hati hati terhadap penipuan apabila mewajibkannya untuk mengisi saldo.
aplikasi dana ini sangat membantu bertransaksi,2.121.0,5,aplikasi dana ini sangat membantu bertransaksi
habis di update malah server down udah di hapus cache uninstall tetap ga bisa login jadi males Makai dana😡😡😡😡,2.121.0,1,habis di update malah server down udah di hapus cache uninstall tetap ga bisa login jadi males makai dana
"nama tidak sesuai dengan yang di KTP, sudah hubungin pihak dana lalu mengikuti instruksinya, tetap tidak diubah namanya",2.119.0,1,"nama tidak sesuai dengan yang di ktp, sudah hubungin pihak dana lalu mengikuti instruksinya, tetap tidak diubah namanya"
saya sudah premium lama tapi ko fitur dana cicil saya gada muncul ya,2.120.1,5,saya sudah premium lama tapi ko fitur dana cicil saya gada muncul ya
gw beli paket data bayar dengan metode dana kagak bisa anjirr udah 2 Minggu ga ada respon dari CSnya,2.119.0,1,gw beli paket data bayar dengan metode dana kagak bisa anjirr udah 2 minggu ga ada respon dari csnya
sangat mudah utk berterannsaksi terimakasih utk para admin e-walet,2.120.1,5,sangat mudah utk berterannsaksi terimakasih utk para admin e walet
hanya bisa pake wifi data seluler tidak bisa,2.120.1,4,hanya bisa pake wifi data seluler tidak bisa
"dongo kenapa gak bisa di buka dananya kok ada tulisan ups,sedang ada kendala",2.120.1,1,"dongo kenapa gak bisa di buka dananya kok ada tulisan ups,sedang ada kendala"
sangat cocok digunakan untuk melakukan transaksi...,2.120.1,5,sangat cocok digunakan untuk melakukan transaksi...
semoga uang recehku aman,2.120.1,5,semoga uang recehku aman
"ahhh cs ny kagak jelas , jawabanny beda beda mana g ada yang ngasih solusi lagi yang satu bilang kena limit yang satu lagi bilang belum tapi g bisa transaksi",2.120.1,1,"ahhh cs ny kagak jelas , jawabanny beda beda mana g ada yang ngasih solusi lagi yang satu bilang kena limit yang satu lagi bilang belum tapi g bisa transaksi"
ini dana cicil ga bisa di pake mulu udh 2 bulan,2.120.1,3,ini dana cicil ga bisa di pake mulu udh 2 bulan
masa iya yang lain ada dana cicil nya saya gak ada fitur dana cicil nya,2.119.0,1,masa iya yang lain ada dana cicil nya saya gak ada fitur dana cicil nya
sangat menyenangkan dan membantu sekali aplikasinya sangat recommended,2.120.1,5,sangat menyenangkan dan membantu sekali aplikasinya sangat recommended
prosesnya mudah dan cepat,2.119.0,5,prosesnya mudah dan cepat
"Aman, Cepat dan Keren.",2.119.0,5,"aman, cepat dan keren."
"bro... 💔, kan aku jual brainrot yg ada di roblox 35.000. lalu,saat aku sudah memberikan brainrot nya ke orgnya, dia Ingin mentransfer saya, tetapi, saya tidak dana premium. dan, saya dan orgnya rugi. orgnya kehilangan semua uangnya dan aku kehilangan brainrot ku. haruskah ada dana premium, mengapa harus? tolong perbaiki lagi ini banyak yg harus di perbaiki di aplikasi ini.",2.120.1,1,"bro... , kan aku jual brainrot yg ada di roblox 35.000. lalu,saat aku sudah memberikan brainrot nya ke orgnya, dia ingin mentransfer saya, tetapi, saya tidak dana premium. dan, saya dan orgnya rugi. orgnya kehilangan semua uangnya dan aku kehilangan brainrot ku. haruskah ada dana premium, mengapa harus? tolong perbaiki lagi ini banyak yg harus di perbaiki di aplikasi ini."
saya kecewa sama dana cicil limit 64 ribu tapi ga bisa di gunakan sudah ga bisa di percaya lagi dana cicil termasuk aplikasi dana,2.120.1,1,saya kecewa sama dana cicil limit 64 ribu tapi ga bisa di gunakan sudah ga bisa di percaya lagi dana cicil termasuk aplikasi dana
"sangat bagus dan bermanfa,at",2.120.1,4,"sangat bagus dan bermanfa,at"
dananya kurang baik tidak bisa buat ngapa ngapain padahal ada saldo,2.120.1,1,dananya kurang baik tidak bisa buat ngapa ngapain padahal ada saldo
lbih mudah dan gampang,2.119.0,4,lbih mudah dan gampang
sangat membantu dan bermanfaat,2.119.0,5,sangat membantu dan bermanfaat
buat pembayaran simple murah,2.119.0,5,buat pembayaran simple murah
"Oooooo Ternyata Reting Sangat Jelek ya??? Sy Juga Kecewa Atas Aplikasi Dana Saya Ada Masalah Chat Via What App Tidak ada Tanggapan, Respon, Pada Hal 24 Jam Layanan. Mungkin Sy Tidak Akan Menggunakan Aplikasi Ini.",2.120.1,1,"oooooo ternyata reting sangat jelek ya??? sy juga kecewa atas aplikasi dana saya ada masalah chat via what app tidak ada tanggapan, respon, pada hal 24 jam layanan. mungkin sy tidak akan menggunakan aplikasi ini."
"proses cepat,,, mohon data aktifitas 1 bulan sekali si bersih kan,,",2.121.0,5,"proses cepat,,, mohon data aktifitas 1 bulan sekali si bersih kan,,"
sekarang agag lemot buat pembyarann...karna sering buat judul,2.119.0,4,sekarang agag lemot buat pembyarann...karna sering buat judul
berikan pinjaman saldo limit yang tinggi,2.120.1,5,berikan pinjaman saldo limit yang tinggi
pake dana praktis dan aman Poko nya no 1dana maksih danan,2.120.1,5,pake dana praktis dan aman poko nya no 1dana maksih danan
kenapa dana saya tidak bisa dibuka. di hp yg baru. tar kalo udah kebuka saya kasih bintang 5 LG. mohon di tinjau,2.120.1,1,kenapa dana saya tidak bisa dibuka. di hp yg baru. tar kalo udah kebuka saya kasih bintang 5 lg. mohon di tinjau
"aplikasi nya mau ngambil uang kita, pelayanan kurang",2.120.1,1,"aplikasi nya mau ngambil uang kita, pelayanan kurang"
"semoga aplikasi DANA dapat semakin berkembang, baik itu dari fitur menu pilihan serta fitur menu pelayanannya karena kepuasan pengguna adalah nomor ONE 👌",2.120.1,5,"semoga aplikasi dana dapat semakin berkembang, baik itu dari fitur menu pilihan serta fitur menu pelayanannya karena kepuasan pengguna adalah nomor one"
"Hai kak,kenapa Dana Cicil saya tidak bisa di gunakan kembali ya? padahal semua tagihan sudah lunas dan Limit di Dana Cicil juga ada tapi tidak bisa di pakai..",2.120.1,5,"hai kak,kenapa dana cicil saya tidak bisa di gunakan kembali ya? padahal semua tagihan sudah lunas dan limit di dana cicil juga ada tapi tidak bisa di pakai.."
sangat membantu sekali...biaya tranfer bank gratis 10x. klo bisa 20 kali gratisnya,2.119.0,5,sangat membantu sekali...biaya tranfer bank gratis 10x. klo bisa 20 kali gratisnya
puasa cepat terkirim dana is debest,2.120.1,5,puasa cepat terkirim dana is debest
aplikasi yang sangat bermanfaat sekali,2.119.0,4,aplikasi yang sangat bermanfaat sekali
"pelayanan buruk sekali, saya pengguna dana bisnis ingin mengganti profil bisnis malah dipersulit! saya ingin mengubah nama qris tanya ke bot diana disuruh menghubungi customer service lewat email help.dana.id, setelah ku hubungi malah cuma dikasih jawaban template disuruh menghubungi bot diana gitu aja terus",2.119.0,3,"pelayanan buruk sekali, saya pengguna dana bisnis ingin mengganti profil bisnis malah dipersulit! saya ingin mengubah nama qris tanya ke bot diana disuruh menghubungi customer service lewat email help.dana.id, setelah ku hubungi malah cuma dikasih jawaban template disuruh menghubungi bot diana gitu aja terus"
"udh upgrade dana premium tetap aja ngga bisa kirim uang, bahkan udh update dana pun tetap aja ngga bisa. malah disuruh upgrade dana premium trs, padahal udh upgrade.",2.120.1,1,"udh upgrade dana premium tetap aja ngga bisa kirim uang, bahkan udh update dana pun tetap aja ngga bisa. malah disuruh upgrade dana premium trs, padahal udh upgrade."
muncul kan fitur dana cicil,2.120.1,4,muncul kan fitur dana cicil
mantap cepet transaksi nya,2.119.0,5,mantap cepet transaksi nya
terimakasih atas Aplikasi dana ini sangat membantu,2.119.0,5,terimakasih atas aplikasi dana ini sangat membantu
kecewa saldo tiba² hilang aneh makin ke sini makin takut mau transaksi di dana.,2.119.0,1,kecewa saldo tiba hilang aneh makin ke sini makin takut mau transaksi di dana.
kenapa saldo dana saya tiba tiba dikuras dan terdapat percobaan transaksi yang tidak jelas? padahal g pernah nglakuin itu,2.120.1,1,kenapa saldo dana saya tiba tiba dikuras dan terdapat percobaan transaksi yang tidak jelas? padahal g pernah nglakuin itu
"tiba tiba dana kkesedot contacttested atau apalah, padahal tidak pernah berlangganan aplikasi tersebut",2.119.0,1,"tiba tiba dana kkesedot contacttested atau apalah, padahal tidak pernah berlangganan aplikasi tersebut"
semoga terus jadi dana membantu banyak orang,2.120.1,5,semoga terus jadi dana membantu banyak orang
